adjustment_id,timestamp,sku_code,location_code,zone,qty_delta,adjustment_type,reason_code,user_ref,shift,system_qty_before,physical_qty_found,doc_ref,remarks,anomaly_pattern,date,hour,unit_cost,value_impact
67e794a0-dc47-41ec-8608-bffcc9e12dce,2024-03-07 22:12:18,SKU-026,E-06-02,E,4,Unknown,PICKING_ERROR,USER-01,Night,248,252,ADJ-49918,Damaged goods removed,NORMAL,2024-03-07,22,6.64,26.56
ff3751a0-f32b-4d19-977c-6031a7ec6369,2024-03-08 01:06:09,SKU-027,B-02-02,B,1,Returns,DAMAGED_GOODS,USER-06,Night,422,423,ADJ-32740,,NORMAL,2024-03-08,1,22.54,22.54
ed584c6f-706b-4b4a-a030-9f7af5018f20,2024-03-08 07:36:57,SKU-018,A-03-03,A,-8,Unknown,OTHER,USER-07,Morning,361,353,ADJ-94707,,P3_USER07_ENDSHIFT,2024-03-08,7,3.87,-30.96
42109671-aabf-4864-8540-950d621e761e,2024-03-08 07:57:57,SKU-022,C-03-03,C,-4,Unknown,PUTAWAY_ERROR,USER-05,Morning,43,39,ADJ-31565,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-08,7,2.47,-9.88
b0a4976b-0d93-42c1-901d-999ce0b12fb2,2024-03-08 10:14:12,SKU-019,C-06-01,C,-26,Unknown,QTY_MISMATCH,USER-03,Morning,547,521,ADJ-66893,Large variance — investigation required,P4_SPIKE,2024-03-08,10,9.0,-234.0
a452bf36-c812-4985-8480-faf2258c1567,2024-03-08 11:49:10,SKU-030,E-03-02,E,5,CycleCount,RECEIVING_DISCREPANCY,USER-05,Morning,223,228,ADJ-92998,Qty mismatch after cycle count,NORMAL,2024-03-08,11,10.77,53.85
a906dd3c-82eb-4d54-bf3e-098a48ac4c41,2024-03-08 13:55:26,SKU-021,C-01-01,C,-3,Unknown,OTHER,USER-07,Morning,290,287,ADJ-49452,,P3_USER07_ENDSHIFT,2024-03-08,13,4.12,-12.36
5e0ef6d2-5a3b-4e4f-945e-a27ac0c4f5be,2024-03-08 14:06:58,SKU-011,A-04-02,A,2,Returns,OTHER,USER-09,Afternoon,397,399,ADJ-66595,,NORMAL,2024-03-08,14,2.27,4.54
ef6da91a-f87b-46ab-a650-0964ea8016b3,2024-03-08 21:15:54,SKU-015,E-02-03,E,-3,Damage,PUTAWAY_ERROR,USER-03,Afternoon,242,239,ADJ-28920,Receiving discrepancy,NORMAL,2024-03-08,21,2.69,-8.07
84dc467d-1643-4e16-9b8d-f2aa0347039a,2024-03-08 21:32:26,SKU-023,C-03-02,C,1,Damage,QTY_MISMATCH,USER-06,Afternoon,145,146,ADJ-12179,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-08,21,6.98,6.98
7211e872-c83b-431e-b26d-d89f4722fbd1,2024-03-09 01:51:09,SKU-010,B-06-02,B,-3,Returns,PICKING_ERROR,USER-02,Night,90,87,ADJ-86865,Qty mismatch after cycle count,NORMAL,2024-03-09,1,3.95,-11.85
8a12b60b-529a-424f-8170-c904cd5374ff,2024-03-09 06:52:37,SKU-026,D-01-01,D,5,Unknown,OTHER,USER-02,Morning,88,93,ADJ-87337,Putaway error corrected,NORMAL,2024-03-09,6,6.64,33.2
f2dd4777-5966-4414-9d3f-c24b0c762529,2024-03-09 07:16:21,SKU-009,A-01-02,A,-3,Unknown,OTHER,USER-07,Morning,74,71,ADJ-90314,,P3_USER07_ENDSHIFT,2024-03-09,7,2.2,-6.6
433ad729-313d-4b11-9239-f647995e6cc8,2024-03-09 11:52:24,SKU-020,A-02-01,A,-5,Returns,PICKING_ERROR,USER-01,Morning,277,272,ADJ-33224,Qty mismatch after cycle count,NORMAL,2024-03-09,11,9.57,-47.85
7212b65a-e7de-4731-9cb6-5874d22d0799,2024-03-09 18:36:46,SKU-028,E-06-02,E,5,Returns,RECEIVING_DISCREPANCY,USER-08,Afternoon,78,83,ADJ-80239,Qty mismatch after cycle count,NORMAL,2024-03-09,18,14.46,72.3
32655b87-071d-4bde-a899-982a4166cb9e,2024-03-09 22:24:21,SKU-017,B-06-01,B,-3,Unknown,SYSTEM_ERROR,USER-04,Night,273,270,ADJ-31632,Receiving discrepancy,NORMAL,2024-03-09,22,3.92,-11.76
f34dd303-eed6-45fb-be85-e4cb9ff76610,2024-03-10 02:24:58,SKU-014,B-01-03,B,1,Damage,RECEIVING_DISCREPANCY,USER-08,Night,350,351,ADJ-63194,Damaged goods removed,NORMAL,2024-03-10,2,2.06,2.06
11bcd2ef-b598-4ac5-a212-79119aee3277,2024-03-10 03:03:21,SKU-017,D-01-02,D,3,CycleCount,PICKING_ERROR,USER-10,Night,58,61,ADJ-25491,Putaway error corrected,NORMAL,2024-03-10,3,3.92,11.76
824753b5-87fd-425c-aab4-24664478da14,2024-03-10 07:06:27,SKU-008,C-03-01,C,-4,CycleCount,DAMAGED_GOODS,USER-06,Morning,198,194,ADJ-60264,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-10,7,11.42,-45.68
564b4608-2439-433b-978f-03a76c9106b1,2024-03-10 10:54:26,SKU-021,C-05-03,C,-2,Damage,DAMAGED_GOODS,USER-08,Morning,200,198,ADJ-82297,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-10,10,4.12,-8.24
92006461-83c3-465a-96c7-e721d3c39a99,2024-03-10 11:53:26,SKU-017,B-05-01,B,-2,Damage,PUTAWAY_ERROR,USER-03,Morning,334,332,ADJ-97826,Putaway error corrected,NORMAL,2024-03-10,11,3.92,-7.84
110d900f-6ca8-4557-b8de-f8785535eeef,2024-03-10 13:11:32,SKU-007,C-02-03,C,-13,CycleCount,QTY_MISMATCH,USER-02,Morning,150,137,CC-8383,Consistent shortfall — cause unknown,P1_CHRONIC_SHRINKAGE,2024-03-10,13,2.5,-32.5
1c3d03ed-8811-4c5f-b97d-e3e8ae324198,2024-03-10 13:59:20,SKU-004,D-02-02,D,2,Damage,QTY_MISMATCH,USER-01,Morning,305,307,ADJ-81584,,NORMAL,2024-03-10,13,12.09,24.18
440c91d3-d0b6-4407-8848-dacb3d3ca9ee,2024-03-10 15:47:53,SKU-027,A-05-02,A,4,Damage,PUTAWAY_ERROR,USER-09,Afternoon,161,165,ADJ-14224,Receiving discrepancy,NORMAL,2024-03-10,15,22.54,90.16
8c55b95f-ed31-4c79-8510-0ff713bd76f6,2024-03-10 17:48:01,SKU-005,A-04-02,A,-2,Damage,DAMAGED_GOODS,USER-06,Afternoon,287,285,DMG-8111,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-03-10,17,10.0,-20.0
52201fde-0085-47fc-93ab-51e174cc3282,2024-03-10 17:54:49,SKU-012,E-05-01,E,5,Unknown,QTY_MISMATCH,USER-04,Afternoon,172,177,ADJ-51704,Receiving discrepancy,NORMAL,2024-03-10,17,2.47,12.35
51058115-6da6-4520-b56d-1b13f35e8b93,2024-03-10 21:34:40,SKU-022,E-05-03,E,-8,Unknown,OTHER,USER-07,Afternoon,365,357,ADJ-12838,,P3_USER07_ENDSHIFT,2024-03-10,21,2.47,-19.76
ff086d97-f6df-476b-a0f5-cf36ca6e3a05,2024-03-10 23:23:02,SKU-028,A-02-01,A,-2,Damage,PUTAWAY_ERROR,USER-05,Night,100,98,ADJ-35774,Damaged goods removed,NORMAL,2024-03-10,23,14.46,-28.92
8f7c3ef6-19ee-4468-8f28-b320d4cc6013,2024-03-11 03:56:03,SKU-010,A-03-01,A,-5,Damage,QTY_MISMATCH,USER-09,Night,202,197,ADJ-40928,Receiving discrepancy,NORMAL,2024-03-11,3,3.95,-19.75
518b554c-327f-411a-bcf5-4e334fb8eebc,2024-03-11 05:50:41,SKU-016,D-02-03,D,-1,Damage,QTY_MISMATCH,USER-01,Night,378,377,ADJ-62515,Putaway error corrected,NORMAL,2024-03-11,5,4.94,-4.94
b216f7c2-d65e-4cef-baeb-6f173e6d39ad,2024-03-11 07:33:42,SKU-012,D-02-01,D,-5,CycleCount,QTY_MISMATCH,USER-08,Morning,214,209,ADJ-27009,Putaway error corrected,NORMAL,2024-03-11,7,2.47,-12.35
b3b3e3ce-0e8c-49e4-ba28-8b0193813f77,2024-03-11 08:31:59,SKU-003,E-02-01,E,-1,Returns,RECEIVING_DISCREPANCY,USER-04,Morning,286,285,ADJ-45838,Receiving discrepancy,NORMAL,2024-03-11,8,10.0,-10.0
065b23f4-f73e-45d2-aad6-b70af8dc67ca,2024-03-11 10:25:42,SKU-018,D-03-01,D,-2,Returns,PICKING_ERROR,USER-08,Morning,326,324,ADJ-77839,Receiving discrepancy,NORMAL,2024-03-11,10,3.87,-7.74
e92876fe-27f9-4714-a7aa-9c405c67ad5d,2024-03-11 11:33:26,SKU-017,D-03-03,D,-1,Damage,SYSTEM_ERROR,USER-03,Morning,405,404,ADJ-37400,,NORMAL,2024-03-11,11,3.92,-3.92
d230e500-407a-4da2-b8e8-08c63148de44,2024-03-11 16:07:44,SKU-008,C-03-01,C,-5,Damage,PICKING_ERROR,USER-01,Afternoon,44,39,ADJ-65667,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-11,16,11.42,-57.1
351d8da9-04a3-42c4-8c88-3028463da6a4,2024-03-11 16:30:35,SKU-003,D-02-02,D,4,Damage,PICKING_ERROR,USER-08,Afternoon,272,276,ADJ-61815,,NORMAL,2024-03-11,16,10.0,40.0
65ce088a-7bfb-4003-8954-d2d236835562,2024-03-11 20:25:04,SKU-011,C-05-02,C,3,Returns,PUTAWAY_ERROR,USER-04,Afternoon,119,122,ADJ-81828,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-11,20,2.27,6.81
9a13632b-1856-49ee-ab6f-8eac8470a5f7,2024-03-11 20:44:27,SKU-004,A-05-01,A,-3,Damage,DAMAGED_GOODS,USER-09,Afternoon,112,109,DMG-3257,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-03-11,20,12.09,-36.27
55e9aaf9-4bed-47e2-b81b-497b777ede94,2024-03-11 21:32:14,SKU-003,B-01-02,B,-1,Damage,DAMAGED_GOODS,USER-06,Afternoon,89,88,DMG-8069,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-03-11,21,10.0,-10.0
c7f41c98-5705-4b43-9059-f88b3053d98d,2024-03-11 21:59:25,SKU-013,D-03-01,D,-2,CycleCount,PUTAWAY_ERROR,USER-05,Afternoon,360,358,ADJ-32942,Receiving discrepancy,NORMAL,2024-03-11,21,1.52,-3.04
44532a73-0ac1-48f0-81bf-fd70e75fc82b,2024-03-12 02:40:20,SKU-011,D-04-02,D,3,Returns,PUTAWAY_ERROR,USER-02,Night,82,85,ADJ-95998,Damaged goods removed,NORMAL,2024-03-12,2,2.27,6.81
6f7f7783-b918-4697-8cbd-234640577595,2024-03-12 03:05:37,SKU-011,E-02-02,E,5,Damage,PUTAWAY_ERROR,USER-05,Night,486,491,ADJ-50662,Receiving discrepancy,NORMAL,2024-03-12,3,2.27,11.35
e34aa71b-4d2e-487d-9959-692e7ea3d8dc,2024-03-12 03:41:41,SKU-027,C-01-03,C,3,Unknown,OTHER,USER-07,Night,152,155,ADJ-31603,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-12,3,22.54,67.62
abd4b6ae-a50a-47f8-a4b8-7930abfe6c11,2024-03-12 14:38:59,SKU-027,A-05-02,A,-4,Returns,QTY_MISMATCH,USER-05,Afternoon,165,161,ADJ-33647,Damaged goods removed,NORMAL,2024-03-12,14,22.54,-90.16
6e3c1e03-39e8-45e8-9f2a-864445029f59,2024-03-12 15:29:23,SKU-028,A-06-03,A,-1,Returns,RECEIVING_DISCREPANCY,USER-08,Afternoon,185,184,ADJ-59941,Damaged goods removed,NORMAL,2024-03-12,15,14.46,-14.46
dcc784d9-611e-4929-90cc-564f48021e71,2024-03-12 18:02:33,SKU-022,A-04-03,A,-1,Damage,QTY_MISMATCH,USER-08,Afternoon,111,110,ADJ-58688,Damaged goods removed,NORMAL,2024-03-12,18,2.47,-2.47
aa39e1ba-6095-41b5-b168-80f325bc9434,2024-03-12 18:23:34,SKU-028,C-01-02,C,-3,Damage,PICKING_ERROR,USER-01,Afternoon,61,58,ADJ-42550,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-12,18,14.46,-43.38
a442d85f-91b8-47b8-9015-5cbd2e5e1079,2024-03-12 19:54:54,SKU-005,C-02-01,C,-2,Damage,PUTAWAY_ERROR,USER-08,Afternoon,119,117,ADJ-28892,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-12,19,10.0,-20.0
9e0d9ae4-1f74-40a4-b523-0980ccae925b,2024-03-12 23:14:13,SKU-022,B-05-02,B,4,CycleCount,PUTAWAY_ERROR,USER-04,Night,252,256,ADJ-52384,Putaway error corrected,NORMAL,2024-03-12,23,2.47,9.88
e8c96b84-7405-4ee2-8954-81d966dac31b,2024-03-13 03:24:36,SKU-010,E-01-01,E,5,Unknown,PUTAWAY_ERROR,USER-01,Night,290,295,ADJ-85043,Qty mismatch after cycle count,NORMAL,2024-03-13,3,3.95,19.75
30766662-c265-4e89-a778-8ea77f6b90dd,2024-03-13 04:12:30,SKU-014,E-06-03,E,2,CycleCount,PUTAWAY_ERROR,USER-04,Night,82,84,ADJ-84647,Receiving discrepancy,NORMAL,2024-03-13,4,2.06,4.12
9fb1f0dd-ed98-422b-88ac-fe7341afaca8,2024-03-13 04:59:04,SKU-006,A-02-02,A,-1,Returns,DAMAGED_GOODS,USER-06,Night,156,155,ADJ-83919,Putaway error corrected,NORMAL,2024-03-13,4,10.0,-10.0
e2743c4c-fde1-48ad-ad48-fb352bb14317,2024-03-13 05:14:04,SKU-026,B-03-02,B,1,Returns,PUTAWAY_ERROR,USER-09,Night,70,71,ADJ-40673,Qty mismatch after cycle count,NORMAL,2024-03-13,5,6.64,6.64
fd4ac2ca-2e9f-4743-85c3-5eed8abb3596,2024-03-13 05:34:49,SKU-027,C-03-02,C,-7,Unknown,OTHER,USER-07,Night,307,300,ADJ-22308,,P3_USER07_ENDSHIFT,2024-03-13,5,22.54,-157.78
51beac6b-a978-426f-ba64-d271a997a2a2,2024-03-13 08:19:06,SKU-025,E-02-01,E,1,CycleCount,PUTAWAY_ERROR,USER-05,Morning,135,136,ADJ-85470,Receiving discrepancy,NORMAL,2024-03-13,8,2.27,2.27
e3547d6a-80e4-4cab-a100-e4396a76b842,2024-03-13 12:30:13,SKU-020,C-05-01,C,-2,CycleCount,DAMAGED_GOODS,USER-01,Morning,122,120,ADJ-99610,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-13,12,9.57,-19.14
2b0b800e-d796-47cb-aac1-5d5ca54e3a71,2024-03-13 13:09:21,SKU-022,B-02-01,B,-4,CycleCount,DAMAGED_GOODS,USER-06,Morning,163,159,ADJ-55457,Damaged goods removed,NORMAL,2024-03-13,13,2.47,-9.88
b1d656ac-7dfd-46da-a6dc-be43b21fba27,2024-03-13 14:30:07,SKU-027,B-05-03,B,3,Returns,QTY_MISMATCH,USER-06,Afternoon,398,401,ADJ-60157,Putaway error corrected,NORMAL,2024-03-13,14,22.54,67.62
9aa082a0-7cf8-4f2b-a9e1-41956ce341fc,2024-03-13 16:43:46,SKU-019,E-06-03,E,-38,Unknown,QTY_MISMATCH,USER-09,Afternoon,374,336,ADJ-75034,Large variance — investigation required,P4_SPIKE,2024-03-13,16,9.0,-342.0
04ab084a-1638-44c8-8785-2715a09d33fd,2024-03-13 19:03:06,SKU-014,D-01-03,D,5,Unknown,DAMAGED_GOODS,USER-03,Afternoon,420,425,ADJ-19963,Damaged goods removed,NORMAL,2024-03-13,19,2.06,10.3
cc96ddf3-076f-46ad-a54c-0be036ff6c78,2024-03-13 21:03:22,SKU-007,C-04-01,C,-2,CycleCount,RECEIVING_DISCREPANCY,USER-08,Afternoon,148,146,ADJ-53063,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-13,21,2.5,-5.0
1e323607-9f39-4f69-a492-9f606ef802d8,2024-03-14 03:23:57,SKU-016,B-04-01,B,-1,Unknown,OTHER,USER-06,Night,97,96,ADJ-18869,Receiving discrepancy,NORMAL,2024-03-14,3,4.94,-4.94
78be0c8a-a15c-4027-9e80-07fece666009,2024-03-14 04:02:25,SKU-002,E-02-02,E,-3,Returns,SYSTEM_ERROR,USER-03,Night,256,253,ADJ-41139,Qty mismatch after cycle count,NORMAL,2024-03-14,4,12.67,-38.01
893f0275-3826-45cf-ac9e-15cb89ce440c,2024-03-14 04:29:47,SKU-008,E-06-02,E,-2,Damage,DAMAGED_GOODS,USER-04,Night,121,119,DMG-3160,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-03-14,4,11.42,-22.84
c06bd07d-8ebd-445d-9ce1-75a741f6f4b6,2024-03-14 04:42:46,SKU-024,B-02-01,B,4,Damage,PICKING_ERROR,USER-06,Night,317,321,ADJ-55318,Receiving discrepancy,NORMAL,2024-03-14,4,5.46,21.84
c033855d-ea23-4d3a-90af-04040279d16c,2024-03-14 04:51:14,SKU-003,C-04-02,C,2,Damage,PUTAWAY_ERROR,USER-02,Night,127,129,ADJ-48138,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-14,4,10.0,20.0
190d25f1-378d-46c8-ab50-8ea441f5378c,2024-03-14 05:42:40,SKU-012,D-03-01,D,-8,Unknown,OTHER,USER-07,Night,95,87,ADJ-24146,,P3_USER07_ENDSHIFT,2024-03-14,5,2.47,-19.76
b1df7347-dbc0-4e96-b85e-b1771048d544,2024-03-14 09:37:34,SKU-014,D-02-01,D,2,Damage,SYSTEM_ERROR,USER-05,Morning,236,238,ADJ-82102,Qty mismatch after cycle count,NORMAL,2024-03-14,9,2.06,4.12
ff6fa08e-90bc-40ee-9d94-7d9697aed9e4,2024-03-14 11:01:18,SKU-003,E-02-01,E,3,CycleCount,PICKING_ERROR,USER-04,Morning,396,399,ADJ-58963,,NORMAL,2024-03-14,11,10.0,30.0
80f03918-7a76-4334-8973-56e2c85aad8b,2024-03-14 11:08:56,SKU-012,B-06-02,B,3,Damage,OTHER,USER-02,Morning,288,291,ADJ-26912,Receiving discrepancy,NORMAL,2024-03-14,11,2.47,7.41
b58f4c14-df7d-4729-8030-9e95e1334308,2024-03-14 15:42:27,SKU-028,B-02-01,B,2,Returns,PICKING_ERROR,USER-09,Afternoon,147,149,ADJ-63883,Receiving discrepancy,NORMAL,2024-03-14,15,14.46,28.92
ba2598d8-e87e-4b2c-9844-8970980e8eb8,2024-03-14 19:28:44,SKU-010,A-06-01,A,3,Unknown,QTY_MISMATCH,USER-08,Afternoon,109,112,ADJ-31146,Damaged goods removed,NORMAL,2024-03-14,19,3.95,11.85
7970e543-56aa-4b53-afed-57d70461322a,2024-03-14 21:16:30,SKU-012,C-01-03,C,-3,Returns,OTHER,USER-08,Afternoon,75,72,ADJ-95235,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-14,21,2.47,-7.41
0bcb98f6-b3e0-489f-89b0-61190e3703f1,2024-03-14 22:33:06,SKU-024,E-05-02,E,-3,CycleCount,PICKING_ERROR,USER-10,Night,499,496,ADJ-29048,Qty mismatch after cycle count,NORMAL,2024-03-14,22,5.46,-16.38
32640264-3a07-4ec5-8945-5f39402f241d,2024-03-15 02:24:39,SKU-027,A-05-03,A,-5,Unknown,DAMAGED_GOODS,USER-03,Night,126,121,ADJ-36956,Damaged goods removed,NORMAL,2024-03-15,2,22.54,-112.7
cbd5856b-4e77-405d-9881-3b5dc45d38a9,2024-03-15 02:26:03,SKU-017,A-05-01,A,4,Damage,DAMAGED_GOODS,USER-04,Night,111,115,ADJ-36253,Damaged goods removed,NORMAL,2024-03-15,2,3.92,15.68
ef868fee-3c2b-4aed-a602-d099971e82d8,2024-03-15 05:43:42,SKU-028,B-01-03,B,-2,CycleCount,RECEIVING_DISCREPANCY,USER-05,Night,61,59,ADJ-61697,Putaway error corrected,NORMAL,2024-03-15,5,14.46,-28.92
95370cbb-adf7-4f6e-973c-2480a74462fc,2024-03-15 08:03:17,SKU-012,B-04-03,B,5,Returns,PICKING_ERROR,USER-09,Morning,119,124,ADJ-93394,Damaged goods removed,NORMAL,2024-03-15,8,2.47,12.35
a4462c34-d452-4789-8b5f-1dcc2ee540f0,2024-03-15 08:05:20,SKU-006,D-05-03,D,3,Unknown,DAMAGED_GOODS,USER-10,Morning,223,226,ADJ-44131,Qty mismatch after cycle count,NORMAL,2024-03-15,8,10.0,30.0
af6d8cb5-73bd-4e44-8936-a982973eb1bd,2024-03-15 12:22:03,SKU-014,D-04-03,D,2,Damage,DAMAGED_GOODS,USER-02,Morning,226,228,ADJ-40752,Damaged goods removed,NORMAL,2024-03-15,12,2.06,4.12
d32ec0e6-056c-4422-9fae-c3585c4937d4,2024-03-15 14:55:07,SKU-009,D-01-03,D,4,Damage,SYSTEM_ERROR,USER-03,Afternoon,302,306,ADJ-30969,Receiving discrepancy,NORMAL,2024-03-15,14,2.2,8.8
620197ef-a094-4f9b-b25c-e14a1c77ef75,2024-03-15 15:02:37,SKU-003,C-02-01,C,-4,Damage,DAMAGED_GOODS,USER-08,Afternoon,191,187,ADJ-22928,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-15,15,10.0,-40.0
042dc87a-b556-4a76-a3ab-990b9edb1095,2024-03-15 15:06:52,SKU-006,D-03-02,D,5,CycleCount,RECEIVING_DISCREPANCY,USER-10,Afternoon,363,368,ADJ-38442,Putaway error corrected,NORMAL,2024-03-15,15,10.0,50.0
130b85c1-9d4d-4648-8be9-5c2e0181b0ff,2024-03-15 16:12:08,SKU-003,B-05-02,B,1,Returns,RECEIVING_DISCREPANCY,USER-05,Afternoon,432,433,ADJ-75771,Damaged goods removed,NORMAL,2024-03-15,16,10.0,10.0
952d5a88-9385-4dcb-9407-4532104a50ca,2024-03-15 16:32:24,SKU-026,B-01-03,B,3,Returns,PICKING_ERROR,USER-02,Afternoon,454,457,ADJ-78012,Receiving discrepancy,NORMAL,2024-03-15,16,6.64,19.92
72f7b75b-95bb-4be8-a411-7fd622233f4a,2024-03-15 21:45:42,SKU-022,D-02-01,D,-7,Unknown,OTHER,USER-07,Afternoon,320,313,ADJ-74238,,P3_USER07_ENDSHIFT,2024-03-15,21,2.47,-17.29
cc03223a-c660-40b7-abdf-9e05d5b630e7,2024-03-16 03:04:59,SKU-005,A-06-02,A,-3,Unknown,QTY_MISMATCH,USER-04,Night,293,290,ADJ-10867,Receiving discrepancy,NORMAL,2024-03-16,3,10.0,-30.0
0363d46f-39dc-4c1b-8789-e69dfa2799d8,2024-03-16 03:54:12,SKU-026,E-01-03,E,1,Unknown,OTHER,USER-09,Night,455,456,ADJ-64747,Putaway error corrected,NORMAL,2024-03-16,3,6.64,6.64
025bad87-0608-4d8b-b966-1df6806789ab,2024-03-16 06:34:20,SKU-030,A-02-03,A,-1,CycleCount,PICKING_ERROR,USER-05,Morning,222,221,ADJ-96214,Receiving discrepancy,NORMAL,2024-03-16,6,10.77,-10.77
745a7718-f22a-4c97-a56e-3cbcdbe1e849,2024-03-16 07:51:12,SKU-004,A-03-02,A,-4,Unknown,PUTAWAY_ERROR,USER-09,Morning,459,455,ADJ-98918,Receiving discrepancy,NORMAL,2024-03-16,7,12.09,-48.36
d3fc428e-872a-4c84-b67a-659e2232a33c,2024-03-16 08:08:34,SKU-012,B-03-03,B,-4,Returns,OTHER,USER-03,Morning,51,47,ADJ-32871,Qty mismatch after cycle count,NORMAL,2024-03-16,8,2.47,-9.88
05d724df-a1fc-43ca-ba7d-09fd02b8edfd,2024-03-16 09:57:36,SKU-004,A-01-03,A,-4,Damage,SYSTEM_ERROR,USER-01,Morning,415,411,ADJ-76702,Damaged goods removed,NORMAL,2024-03-16,9,12.09,-48.36
4626a136-9b0e-4aaf-bf91-72dcab796f35,2024-03-16 13:41:20,SKU-011,D-05-02,D,-1,Damage,SYSTEM_ERROR,USER-06,Morning,130,129,ADJ-83659,,NORMAL,2024-03-16,13,2.27,-2.27
9c9efd0d-4fe0-48b3-ad5b-c9232a9247b2,2024-03-16 18:35:17,SKU-004,C-06-02,C,1,CycleCount,QTY_MISMATCH,USER-03,Afternoon,176,177,ADJ-51680,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-03-16,18,12.09,12.09
87d235ef-6269-415f-8607-d39d2bd12603,2024-03-16 19:50:04,SKU-003,D-03-01,D,3,Returns,RECEIVING_DISCREPANCY,USER-10,Afternoon,268,271,ADJ-49309,Receiving discrepancy,NORMAL,2024-03-16,19,10.0,30.0
9595308d-8898-4020-b4cd-46619cf8e7fd,2024-03-16 20:31:01,SKU-008,C-01-03,C,-1,Damage,DAMAGED_GOODS,USER-07,Afternoon,151,150,DMG-7302,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-03-16,20,11.42,-11.42
6d9ab9c6-9ce4-4800-9597-9609d7dfb377,2024-03-16 22:27:22,SKU-002,B-06-03,B,4,Damage,DAMAGED_GOODS,USER-04,Night,469,473,ADJ-93958,Putaway error corrected,NORMAL,2024-03-16,22,12.67,50.68
7b56f642-6297-402e-baa9-18e21156fc19,2024-03-16 23:11:11,SKU-027,B-02-03,B,-3,CycleCount,PICKING_ERROR,USER-04,Night,279,276,ADJ-15326,Receiving discrepancy,NORMAL,2024-03-16,23,22.54,-67.62
e3a0908e-0df8-4060-a3fb-f980d16f96df,2024-03-17 02:54:27,SKU-024,D-05-02,D,-2,Damage,OTHER,USER-09,Night,333,331,ADJ-19123,Receiving discrepancy,NORMAL,2024-03-17,2,5.46,-10.92
6104029d-3253-42bd-84e2-c84954428ad6,2024-03-17 04:17:32,SKU-016,D-04-01,D,3,Unknown,PICKING_ERROR,USER-02,Night,402,405,ADJ-20543,,NORMAL,2024-03-17,4,4.94,14.82
abda09d3-57a2-4422-afb6-279c7d0599c0,2024-03-17 04:42:48,SKU-025,A-02-02,A,-1,Damage,QTY_MISMATCH,USER-02,Night,488,487,ADJ-34151,Damaged goods removed,NORMAL,2024-03-17,4,2.27,-2.27
0905ed58-3ba9-465d-bc0a-d30b824195e9,2024-03-17 06:43:46,SKU-014,E-06-03,E,4,CycleCount,SYSTEM_ERROR,USER-09,Morning,178,182,ADJ-80381,Damaged goods removed,NORMAL,2024-03-17,6,2.06,8.24
592745b2-c0d9-427d-9918-67382bf73b03,2024-03-17 06:57:49,SKU-003,A-06-03,A,-5,Unknown,RECEIVING_DISCREPANCY,USER-09,Morning,116,111,ADJ-65139,Damaged goods removed,NORMAL,2024-03-17,6,10.0,-50.0
e1bc66bc-b88f-49b0-8ef3-747bb634fc85,2024-03-17 08:51:48,SKU-007,B-03-01,B,-15,CycleCount,QTY_MISMATCH,USER-04,Morning,291,276,CC-5249,Consistent shortfall — cause unknown,P1_CHRONIC_SHRINKAGE,2024-03-17,8,2.5,-37.5
18cb61bc-c41c-43b3-abb0-dd7789d65463,2024-03-17 09:11:33,SKU-017,D-04-02,D,1,CycleCount,OTHER,USER-10,Morning,87,88,ADJ-76209,Putaway error corrected,NORMAL,2024-03-17,9,3.92,3.92
867ccb11-dfd1-43bb-91e6-9dd5f3a2dca6,2024-03-17 12:13:09,SKU-012,D-03-02,D,5,CycleCount,DAMAGED_GOODS,USER-08,Morning,430,435,ADJ-38063,Damaged goods removed,NORMAL,2024-03-17,12,2.47,12.35
7d91af95-0ce8-49d8-9590-8309b38e65f1,2024-03-17 17:39:41,SKU-006,C-05-02,C,-4,Unknown,OTHER,USER-07,Afternoon,334,330,ADJ-61552,,P3_USER07_ENDSHIFT,2024-03-17,17,10.0,-40.0
